Train Caffe Model Done,,,,
/home/ubuntu/Image_True_False/Level0/10257_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/16287_right.png ,Level1 ,99.9200%,Level0 ,0.0800%
/home/ubuntu/Image_True_False/Level1/13607_left.png ,Level1 ,99.9600%,Level0 ,0.0400%
/home/ubuntu/Image_True_False/Level1/12756_right.png ,Level0 ,98.6900%,Level1 ,1.3100%
/home/ubuntu/Image_True_False/Level1/11196_right.png ,Level1 ,99.4600%,Level0 ,0.5400%
/home/ubuntu/Image_True_False/Level1/13112_left.png ,Level1 ,98.9100%,Level0 ,1.0900%
/home/ubuntu/Image_True_False/Level1/10688_left.png ,Level1 ,99.5300%,Level0 ,0.4700%
/home/ubuntu/Image_True_False/Level1/13668_right.png ,Level1 ,97.4400%,Level0 ,2.5600%
/home/ubuntu/Image_True_False/Level1/1107_right.png ,Level1 ,99.9800%,Level0 ,0.0200%
/home/ubuntu/Image_True_False/Level1/16802_left.png ,Level1 ,99.9700%,Level0 ,0.0300%
/home/ubuntu/Image_True_False/Level1/10647_right.png ,Level0 ,99.8400%,Level1 ,0.1600%
/home/ubuntu/Image_True_False/Level1/12992_left.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/16832_left.png ,Level0 ,99.9200%,Level1 ,0.0800%
/home/ubuntu/Image_True_False/Level1/11505_left.png ,Level0 ,52.1400%,Level1 ,47.8600%
/home/ubuntu/Image_True_False/Level1/15302_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/13966_left.png ,Level1 ,99.7100%,Level0 ,0.2900%
/home/ubuntu/Image_True_False/Level1/11054_right.png ,Level1 ,97.6700%,Level0 ,2.3300%
/home/ubuntu/Image_True_False/Level1/14094_left.png ,Level0 ,99.7600%,Level1 ,0.2400%
/home/ubuntu/Image_True_False/Level1/12810_left.png ,Level0 ,99.5100%,Level1 ,0.4900%
/home/ubuntu/Image_True_False/Level1/14626_right.png ,Level0 ,98.6800%,Level1 ,1.3200%
/home/ubuntu/Image_True_False/Level1/11165_left.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level1/11496_right.png ,Level1 ,99.2400%,Level0 ,0.7600%
/home/ubuntu/Image_True_False/Level1/11345_right.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/13585_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/18902_right.png ,Level0 ,99.8900%,Level1 ,0.1100%
/home/ubuntu/Image_True_False/Level1/12279_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/10306_right.png ,Level0 ,99.7300%,Level1 ,0.2700%
/home/ubuntu/Image_True_False/Level1/10043_right.png ,Level1 ,99.9800%,Level0 ,0.0200%
/home/ubuntu/Image_True_False/Level1/1391_right.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/14282_left.png ,Level0 ,54.6100%,Level1 ,45.3900%
/home/ubuntu/Image_True_False/Level1/10120_left.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/16076_left.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/14202_left.png ,Level1 ,80.3600%,Level0 ,19.6400%
/home/ubuntu/Image_True_False/Level1/1932_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/16515_right.png ,Level0 ,56.6400%,Level1 ,43.3600%
/home/ubuntu/Image_True_False/Level1/11923_right.png ,Level1 ,72.2300%,Level0 ,27.7700%
/home/ubuntu/Image_True_False/Level1/12709_right.png ,Level1 ,99.2700%,Level0 ,0.7300%
/home/ubuntu/Image_True_False/Level1/16386_right.png ,Level0 ,99.6800%,Level1 ,0.3200%
/home/ubuntu/Image_True_False/Level1/13693_right.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level1/14159_right.png ,Level1 ,99.4100%,Level0 ,0.5900%
/home/ubuntu/Image_True_False/Level1/16727_right.png ,Level1 ,99.9800%,Level0 ,0.0200%
/home/ubuntu/Image_True_False/Level1/11962_right.png ,Level0 ,99.7900%,Level1 ,0.2100%
/home/ubuntu/Image_True_False/Level1/1544_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/16741_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/17564_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/11889_right.png ,Level1 ,73.0100%,Level0 ,26.9900%
/home/ubuntu/Image_True_False/Level1/11005_left.png ,Level1 ,99.9600%,Level0 ,0.0400%
/home/ubuntu/Image_True_False/Level1/15981_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/15385_right.png ,Level1 ,89.0300%,Level0 ,10.9700%
/home/ubuntu/Image_True_False/Level1/1779_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/19141_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/1663_left.png ,Level1 ,98.5400%,Level0 ,1.4600%
/home/ubuntu/Image_True_False/Level1/12872_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/1639_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/16692_left.png ,Level1 ,97.2400%,Level0 ,2.7600%
/home/ubuntu/Image_True_False/Level1/12810_right.png ,Level0 ,99.9400%,Level1 ,0.0600%
/home/ubuntu/Image_True_False/Level1/12108_left.png ,Level1 ,96.1300%,Level0 ,3.8700%
/home/ubuntu/Image_True_False/Level1/16408_left.png ,Level0 ,91.0400%,Level1 ,8.9600%
/home/ubuntu/Image_True_False/Level1/11995_right.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level1/12795_right.png ,Level1 ,99.4600%,Level0 ,0.5400%
/home/ubuntu/Image_True_False/Level1/13517_left.png ,Level1 ,94.5800%,Level0 ,5.4200%
/home/ubuntu/Image_True_False/Level1/16290_right.png ,Level1 ,91.9400%,Level0 ,8.0600%
/home/ubuntu/Image_True_False/Level1/15038_right.png ,Level1 ,64.4400%,Level0 ,35.5600%
/home/ubuntu/Image_True_False/Level1/14880_right.png ,Level1 ,83.4600%,Level0 ,16.5400%
/home/ubuntu/Image_True_False/Level1/12306_right.png ,Level0 ,99.9700%,Level1 ,0.0300%
/home/ubuntu/Image_True_False/Level1/18350_left.png ,Level0 ,99.8900%,Level1 ,0.1100%
/home/ubuntu/Image_True_False/Level1/12756_left.png ,Level0 ,90.0900%,Level1 ,9.9100%
/home/ubuntu/Image_True_False/Level1/14650_left.png ,Level0 ,99.9200%,Level1 ,0.0800%
/home/ubuntu/Image_True_False/Level1/13708_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/17276_right.png ,Level0 ,94.8300%,Level1 ,5.1700%
/home/ubuntu/Image_True_False/Level1/18155_right.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/1500_left.png ,Level1 ,96.5500%,Level0 ,3.4500%
/home/ubuntu/Image_True_False/Level1/11040_left.png ,Level0 ,94.1100%,Level1 ,5.8900%
/home/ubuntu/Image_True_False/Level1/13889_right.png ,Level1 ,95.4500%,Level0 ,4.5500%
/home/ubuntu/Image_True_False/Level1/19414_right.png ,Level1 ,98.200%,Level0 ,1.800%
/home/ubuntu/Image_True_False/Level1/1266_right.png ,Level1 ,55.2700%,Level0 ,44.7300%
/home/ubuntu/Image_True_False/Level1/13125_left.png ,Level1 ,99.700%,Level0 ,0.300%
/home/ubuntu/Image_True_False/Level1/13819_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/11770_right.png ,Level1 ,99.6400%,Level0 ,0.3600%
/home/ubuntu/Image_True_False/Level1/1084_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/12554_left.png ,Level0 ,99.0500%,Level1 ,0.9500%
/home/ubuntu/Image_True_False/Level1/13591_right.png ,Level1 ,98.7800%,Level0 ,1.2200%
/home/ubuntu/Image_True_False/Level1/15376_right.png ,Level0 ,98.7600%,Level1 ,1.2400%
/home/ubuntu/Image_True_False/Level1/16651_right.png ,Level0 ,99.5500%,Level1 ,0.4500%
/home/ubuntu/Image_True_False/Level1/14548_left.png ,Level1 ,93.0900%,Level0 ,6.9100%
/home/ubuntu/Image_True_False/Level1/13684_right.png ,Level0 ,99.9800%,Level1 ,0.0200%
/home/ubuntu/Image_True_False/Level1/16007_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/114_right.png ,Level1 ,90.8800%,Level0 ,9.1200%
/home/ubuntu/Image_True_False/Level1/16818_left.png ,Level0 ,99.7700%,Level1 ,0.2300%
/home/ubuntu/Image_True_False/Level1/16391_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/19431_right.png ,Level1 ,98.5200%,Level0 ,1.4800%
/home/ubuntu/Image_True_False/Level1/10513_left.png ,Level0 ,99.4800%,Level1 ,0.5200%
/home/ubuntu/Image_True_False/Level1/17798_left.png ,Level0 ,99.8800%,Level1 ,0.1200%
/home/ubuntu/Image_True_False/Level1/16778_right.png ,Level0 ,99.0900%,Level1 ,0.9100%
/home/ubuntu/Image_True_False/Level1/10925_left.png ,Level0 ,66.800%,Level1 ,33.200%
/home/ubuntu/Image_True_False/Level1/13229_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/17934_left.png ,Level0 ,99.6900%,Level1 ,0.3100%
/home/ubuntu/Image_True_False/Level1/12628_left.png ,Level1 ,54.0200%,Level0 ,45.9800%
/home/ubuntu/Image_True_False/Level1/10811_right.png ,Level1 ,99.9700%,Level0 ,0.0300%
/home/ubuntu/Image_True_False/Level1/16249_right.png ,Level1 ,99.6400%,Level0 ,0.3600%
/home/ubuntu/Image_True_False/Level1/14269_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/12630_right.png ,Level1 ,82.2200%,Level0 ,17.7800%
/home/ubuntu/Image_True_False/Level1/1204_right.png ,Level1 ,72.5400%,Level0 ,27.4600%
/home/ubuntu/Image_True_False/Level1/14397_left.png ,Level0 ,99.8500%,Level1 ,0.1500%
/home/ubuntu/Image_True_False/Level1/16201_right.png ,Level0 ,81.7100%,Level1 ,18.2900%
/home/ubuntu/Image_True_False/Level1/1536_left.png ,Level1 ,99.9800%,Level0 ,0.0200%
/home/ubuntu/Image_True_False/Level1/17688_left.png ,Level1 ,99.9200%,Level0 ,0.0800%
/home/ubuntu/Image_True_False/Level1/12628_right.png ,Level1 ,99.9300%,Level0 ,0.0700%
/home/ubuntu/Image_True_False/Level1/17998_left.png ,Level0 ,91.7600%,Level1 ,8.2400%
/home/ubuntu/Image_True_False/Level1/12419_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/19029_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/15799_right.png ,Level1 ,51.0900%,Level0 ,48.9100%
/home/ubuntu/Image_True_False/Level1/17318_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/1666_right.png ,Level0 ,99.7900%,Level1 ,0.2100%
/home/ubuntu/Image_True_False/Level1/14495_right.png ,Level1 ,97.0300%,Level0 ,2.9700%
/home/ubuntu/Image_True_False/Level1/14251_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/1444_left.png ,Level1 ,99.2700%,Level0 ,0.7300%
/home/ubuntu/Image_True_False/Level1/14403_right.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level1/13267_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/15870_left.png ,Level1 ,99.6100%,Level0 ,0.3900%
/home/ubuntu/Image_True_False/Level1/13716_right.png ,Level0 ,54.8300%,Level1 ,45.1700%
/home/ubuntu/Image_True_False/Level1/15190_right.png ,Level0 ,95.0800%,Level1 ,4.9200%
/home/ubuntu/Image_True_False/Level1/11758_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/16043_right.png ,Level0 ,99.9100%,Level1 ,0.0900%
/home/ubuntu/Image_True_False/Level1/12525_right.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level1/13934_right.png ,Level1 ,74.4400%,Level0 ,25.5600%
/home/ubuntu/Image_True_False/Level1/13811_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/11156_right.png ,Level1 ,99.9600%,Level0 ,0.0400%
/home/ubuntu/Image_True_False/Level1/16969_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/10160_left.png ,Level1 ,99.5500%,Level0 ,0.4500%
/home/ubuntu/Image_True_False/Level1/14410_left.png ,Level0 ,97.7900%,Level1 ,2.2100%
/home/ubuntu/Image_True_False/Level1/10489_left.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level1/15029_left.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level1/18968_left.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/16022_left.png ,Level1 ,99.6500%,Level0 ,0.3500%
/home/ubuntu/Image_True_False/Level1/14045_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/15193_right.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/17221_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/10606_left.png ,Level0 ,99.6300%,Level1 ,0.3700%
/home/ubuntu/Image_True_False/Level1/11384_right.png ,Level1 ,98.3500%,Level0 ,1.6500%
/home/ubuntu/Image_True_False/Level1/11650_left.png ,Level0 ,66.0200%,Level1 ,33.9800%
/home/ubuntu/Image_True_False/Level1/1817_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/14466_left.png ,Level1 ,99.9100%,Level0 ,0.0900%
/home/ubuntu/Image_True_False/Level1/10645_right.png ,Level0 ,93.3300%,Level1 ,6.6700%
/home/ubuntu/Image_True_False/Level1/15870_right.png ,Level1 ,98.8800%,Level0 ,1.1200%
/home/ubuntu/Image_True_False/Level1/13180_left.png ,Level1 ,98.6200%,Level0 ,1.3800%
/home/ubuntu/Image_True_False/Level1/1412_left.png ,Level0 ,97.7900%,Level1 ,2.2100%
/home/ubuntu/Image_True_False/Level1/11165_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/12481_left.png ,Level0 ,59.3200%,Level1 ,40.6800%
/home/ubuntu/Image_True_False/Level1/12536_right.png ,Level1 ,99.9600%,Level0 ,0.0400%
/home/ubuntu/Image_True_False/Level1/10513_right.png ,Level1 ,99.8800%,Level0 ,0.1200%
/home/ubuntu/Image_True_False/Level1/1367_left.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level1/17805_right.png ,Level1 ,52.4600%,Level0 ,47.5400%
/home/ubuntu/Image_True_False/Level1/15029_right.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level1/16509_left.png ,Level1 ,99.9800%,Level0 ,0.0200%
/home/ubuntu/Image_True_False/Level1/16585_left.png ,Level0 ,80.6100%,Level1 ,19.3900%
/home/ubuntu/Image_True_False/Level1/1204_left.png ,Level1 ,79.7400%,Level0 ,20.2600%
/home/ubuntu/Image_True_False/Level1/14410_right.png ,Level1 ,99.9500%,Level0 ,0.0500%
/home/ubuntu/Image_True_False/Level1/10954_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/10737_right.png ,Level0 ,99.7800%,Level1 ,0.2200%
/home/ubuntu/Image_True_False/Level1/14902_left.png ,Level0 ,99.9500%,Level1 ,0.0500%
/home/ubuntu/Image_True_False/Level1/16569_right.png ,Level1 ,99.9800%,Level0 ,0.0200%
/home/ubuntu/Image_True_False/Level1/13999_left.png ,Level1 ,99.9800%,Level0 ,0.0200%
/home/ubuntu/Image_True_False/Level1/11590_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/15450_right.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level1/12003_right.png ,Level1 ,99.9800%,Level0 ,0.0200%
/home/ubuntu/Image_True_False/Level1/15954_left.png ,Level1 ,97.4900%,Level0 ,2.5100%
/home/ubuntu/Image_True_False/Level1/184_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/13848_left.png ,Level0 ,78.8800%,Level1 ,21.1200%
/home/ubuntu/Image_True_False/Level1/10567_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/11776_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/16971_left.png ,Level0 ,99.9700%,Level1 ,0.0300%
/home/ubuntu/Image_True_False/Level1/10232_right.png ,Level1 ,99.7100%,Level0 ,0.2900%
/home/ubuntu/Image_True_False/Level1/11516_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/12667_right.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/1557_right.png ,Level0 ,99.9600%,Level1 ,0.0400%
/home/ubuntu/Image_True_False/Level1/10671_right.png ,Level1 ,98.2100%,Level0 ,1.7900%
/home/ubuntu/Image_True_False/Level1/16947_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/15493_right.png ,Level1 ,81.8600%,Level0 ,18.1400%
/home/ubuntu/Image_True_False/Level1/10109_left.png ,Level0 ,99.5900%,Level1 ,0.4100%
/home/ubuntu/Image_True_False/Level1/11243_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/18370_left.png ,Level0 ,99.8400%,Level1 ,0.1600%
/home/ubuntu/Image_True_False/Level1/17940_left.png ,Level1 ,99.4200%,Level0 ,0.5800%
/home/ubuntu/Image_True_False/Level1/14152_right.png ,Level0 ,99.8300%,Level1 ,0.1700%
/home/ubuntu/Image_True_False/Level1/13705_right.png ,Level0 ,99.8400%,Level1 ,0.1600%
/home/ubuntu/Image_True_False/Level1/1919_left.png ,Level0 ,87.5200%,Level1 ,12.4800%
/home/ubuntu/Image_True_False/Level1/14339_left.png ,Level1 ,88.9100%,Level0 ,11.0900%
/home/ubuntu/Image_True_False/Level1/10326_left.png ,Level1 ,97.3600%,Level0 ,2.6400%
/home/ubuntu/Image_True_False/Level1/13395_right.png ,Level0 ,98.5300%,Level1 ,1.4700%
/home/ubuntu/Image_True_False/Level1/16759_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/14078_right.png ,Level1 ,99.9800%,Level0 ,0.0200%
/home/ubuntu/Image_True_False/Level1/10762_left.png ,Level1 ,94.1700%,Level0 ,5.8300%
/home/ubuntu/Image_True_False/Level1/1541_right.png ,Level0 ,62.9900%,Level1 ,37.0100%
/home/ubuntu/Image_True_False/Level1/17647_left.png ,Level0 ,78.4800%,Level1 ,21.5200%
/home/ubuntu/Image_True_False/Level1/1607_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/15306_right.png ,Level1 ,56.7400%,Level0 ,43.2600%
/home/ubuntu/Image_True_False/Level1/10489_right.png ,Level1 ,96.400%,Level0 ,3.600%
/home/ubuntu/Image_True_False/Level1/18901_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/10339_right.png ,Level0 ,99.9500%,Level1 ,0.0500%
/home/ubuntu/Image_True_False/Level1/12208_left.png ,Level1 ,99.3100%,Level0 ,0.6900%
/home/ubuntu/Image_True_False/Level1/15531_left.png ,Level0 ,96.7600%,Level1 ,3.2400%
/home/ubuntu/Image_True_False/Level1/10688_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/15868_right.png ,Level1 ,87.5800%,Level0 ,12.4200%
/home/ubuntu/Image_True_False/Level1/11505_right.png ,Level0 ,87.6600%,Level1 ,12.3400%
/home/ubuntu/Image_True_False/Level1/13489_left.png ,Level1 ,97.8100%,Level0 ,2.1900%
/home/ubuntu/Image_True_False/Level1/13644_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/16392_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/17298_left.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level1/17_right.png ,Level0 ,99.800%,Level1 ,0.200%
/home/ubuntu/Image_True_False/Level1/11409_right.png ,Level1 ,96.6200%,Level0 ,3.3800%
/home/ubuntu/Image_True_False/Level1/16350_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/15530_right.png ,Level0 ,99.9700%,Level1 ,0.0300%
/home/ubuntu/Image_True_False/Level1/15763_right.png ,Level0 ,99.8400%,Level1 ,0.1600%
/home/ubuntu/Image_True_False/Level1/12444_left.png ,Level1 ,99.5100%,Level0 ,0.4900%
/home/ubuntu/Image_True_False/Level1/15481_left.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/13417_right.png ,Level0 ,99.8900%,Level1 ,0.1100%
/home/ubuntu/Image_True_False/Level1/16835_left.png ,Level0 ,92.1800%,Level1 ,7.8200%
/home/ubuntu/Image_True_False/Level1/16412_left.png ,Level1 ,87.4400%,Level0 ,12.5600%
/home/ubuntu/Image_True_False/Level1/12441_left.png ,Level1 ,74.0900%,Level0 ,25.9100%
/home/ubuntu/Image_True_False/Level1/19116_right.png ,Level1 ,94.1700%,Level0 ,5.8300%
/home/ubuntu/Image_True_False/Level1/18205_left.png ,Level1 ,77.1100%,Level0 ,22.8900%
/home/ubuntu/Image_True_False/Level1/15487_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/12931_right.png ,Level0 ,74.0800%,Level1 ,25.9200%
/home/ubuntu/Image_True_False/Level1/10579_right.png ,Level0 ,99.400%,Level1 ,0.600%
/home/ubuntu/Image_True_False/Level1/10853_left.png ,Level1 ,99.9600%,Level0 ,0.0400%
/home/ubuntu/Image_True_False/Level1/10694_right.png ,Level1 ,85.2800%,Level0 ,14.7200%
/home/ubuntu/Image_True_False/Level1/13494_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/16857_right.png ,Level0 ,99.9800%,Level1 ,0.0200%
/home/ubuntu/Image_True_False/Level1/14249_right.png ,Level1 ,99.9800%,Level0 ,0.0200%
/home/ubuntu/Image_True_False/Level1/18025_left.png ,Level1 ,99.5200%,Level0 ,0.4800%
/home/ubuntu/Image_True_False/Level1/17564_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/12478_right.png ,Level0 ,99.6700%,Level1 ,0.3300%
/home/ubuntu/Image_True_False/Level1/1407_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/13994_left.png ,Level1 ,93.2300%,Level0 ,6.7700%
/home/ubuntu/Image_True_False/Level1/14876_left.png ,Level0 ,57.0400%,Level1 ,42.9600%
/home/ubuntu/Image_True_False/Level1/16134_right.png ,Level1 ,98.4600%,Level0 ,1.5400%
/home/ubuntu/Image_True_False/Level1/17843_left.png ,Level0 ,92.9800%,Level1 ,7.0200%
/home/ubuntu/Image_True_False/Level1/15631_right.png ,Level0 ,63.2700%,Level1 ,36.7300%
/home/ubuntu/Image_True_False/Level1/1520_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/16289_right.png ,Level1 ,99.9800%,Level0 ,0.0200%
/home/ubuntu/Image_True_False/Level1/163_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/11238_right.png ,Level0 ,74.500%,Level1 ,25.500%
/home/ubuntu/Image_True_False/Level1/11650_right.png ,Level0 ,99.9700%,Level1 ,0.0300%
/home/ubuntu/Image_True_False/Level1/1145_right.png ,Level0 ,70.6800%,Level1 ,29.3200%
/home/ubuntu/Image_True_False/Level1/129_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/17004_right.png ,Level0 ,85.400%,Level1 ,14.600%
/home/ubuntu/Image_True_False/Level1/15383_left.png ,Level1 ,92.9300%,Level0 ,7.0700%
/home/ubuntu/Image_True_False/Level1/17036_left.png ,Level1 ,98.9400%,Level0 ,1.0600%
/home/ubuntu/Image_True_False/Level1/10303_right.png ,Level0 ,86.3300%,Level1 ,13.6700%
/home/ubuntu/Image_True_False/Level1/11980_left.png ,Level1 ,99.2100%,Level0 ,0.7900%
/home/ubuntu/Image_True_False/Level1/1002_left.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/18970_left.png ,Level1 ,99.2400%,Level0 ,0.7600%
/home/ubuntu/Image_True_False/Level1/11316_left.png ,Level1 ,99.9600%,Level0 ,0.0400%
/home/ubuntu/Image_True_False/Level1/10230_right.png ,Level1 ,87.0900%,Level0 ,12.9100%
/home/ubuntu/Image_True_False/Level1/15388_left.png ,Level1 ,87.3800%,Level0 ,12.6200%
/home/ubuntu/Image_True_False/Level1/1540_right.png ,Level1 ,99.9600%,Level0 ,0.0400%
/home/ubuntu/Image_True_False/Level1/14323_left.png ,Level0 ,99.9800%,Level1 ,0.0200%
/home/ubuntu/Image_True_False/Level1/1853_right.png ,Level0 ,99.8900%,Level1 ,0.1100%
/home/ubuntu/Image_True_False/Level1/12547_right.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level1/13584_right.png ,Level1 ,99.9400%,Level0 ,0.0600%
/home/ubuntu/Image_True_False/Level1/13638_right.png ,Level0 ,90.2200%,Level1 ,9.7800%
/home/ubuntu/Image_True_False/Level1/12503_left.png ,Level1 ,99.9800%,Level0 ,0.0200%
/home/ubuntu/Image_True_False/Level1/14961_left.png ,Level1 ,97.3400%,Level0 ,2.6600%
/home/ubuntu/Image_True_False/Level1/17135_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/1362_right.png ,Level1 ,100%,Level0 ,0%
/home/ubuntu/Image_True_False/Level1/12311_right.png ,Level0 ,99.9400%,Level1 ,0.0600%
/home/ubuntu/Image_True_False/Level1/10758_right.png ,Level0 ,85.1300%,Level1 ,14.8700%
/home/ubuntu/Image_True_False/Level1/10125_left.png ,Level0 ,92.5100%,Level1 ,7.4900%
/home/ubuntu/Image_True_False/Level1/13493_right.png ,Level0 ,86.1900%,Level1 ,13.8100%
/home/ubuntu/Image_True_False/Level1/16697_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/12316_left.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/19018_right.png ,Level0 ,100%,Level1 ,0%
/home/ubuntu/Image_True_False/Level1/17749_right.png ,Level0 ,99.9900%,Level1 ,0.0100%
/home/ubuntu/Image_True_False/Level1/12042_left.png ,Level1 ,99.5500%,Level0 ,0.4500%
/home/ubuntu/Image_True_False/Level1/15185_right.png ,Level1 ,99.9900%,Level0 ,0.0100%
/home/ubuntu/Image_True_False/Level1/11889_left.png ,Level1 ,99.9800%,Level0 ,0.0200%
